id,artist_name,genre,genre_number
1IoxcWz8vPDGOJBQNCGEvF,Futuristic Swaver,Hip-Hop,11
0qlWcS66ohOIi0M8JZwPft,GFRIEND,Dance Pop,7
7bmYpVgQub656uNTu6qGNQ,HWASA,Ballad,1
0LigV2SSsRZaeX2htEFXV9,freestyle,Hip-Hop,11
2aRLyjYp7WPr4EkjkI1gvS,Fin.K.L,R&B,17
4Va11kshAHkYONJgZqhi0C,Fly to the Sky,Ballad,1
4ht1mwP4ouSu79jOOktCY3,Fromm,Indie,12
0BqRGrwqndrtNkojXiqIzL,Whee In,Ballad,1
2VjfPlcTFJhQSe8ALJJ1dz,h3hyeon,R&B,17
4Phfy4o60wGqoPQFl5oCP8,Forestella,Ballad,1
7rlMZAZYtRkjFg4HHhvYeC,FLY TO THE SKY,Ballad,1
4N2CbwZ7ekytt9Oi5dh4Vq,Flowsik,Hip-Hop,11
4N2CbwZ7ekytt9Oi5dh4Vq,FR EDEN,Indie,12
1YdXlK5f1tOeFoNAqiyKbV,furyfromguxxi,Hip-Hop,11
41uzoiojZhXj2jXpm6CaFi,일기예보,Ballad,1
4mUsQKPUlPpTe2C1MPW1QT,Fana,R&B,17
1sjw4xq2pAWy5Vdgba5QAt,HENRY,Ballad,1
4SpbR6yFEvexJuaBpgAU5p,LE SSERAFIM,R&B,17
6cdC1cwqh3eJAXaxXJt2jv,4Minute,R&B,17
1914MdASATT8uU54si1o82,피아워십 F.I.A WORSHIP,CCM,3
6p5JxpTc7USNnBnLzctyd4,Phillip Phillips,Indie Rock,13
4ezpY3tmP9KtaOOnWpDmIp,Hwanhee,Ballad,1
3IVjXrnR0npv1LY24kQSzd,FIESTAR,R&B,17
4uKVLCvDKjjNM58cXtKitT,Lucid Fall,Indie,12
1NyreDKOPoI1XxOv7xnyn2,Rumble Fish,R&B,17
02lSURBnybQit6FIm8zGDE,초록불꽃소년단,Rock,18
3lBxyv4EPpiE80Ji1Eyfiq,Mido and Falasol,Indie,12
6HaGTQPmzraVmaVxvz6EUc,Jung Kook,R&B,17
2MtHuR0W2idZdF7x4wddqq,GIRIBOY,Hip-Hop,11
7MWT3sTDz6GemZla4Y5oCk,Gist,Hip-Hop,11
2pRZp2WxvnWWiSPcSSYkNV,george,Indie Rock,13
0tkHE1pQ5ZCgQb8WZ0ba79,Gaeko,Hip-Hop,11
6bOmh7MQ7xtlCFE6YTFMak,GGM Kimbo,R&B,17
29HqjVbJr3vsc2l6BTI4eB,GroovyRoom,R&B,17
3kPEBSt7qgVoRZSbIXMr7W,GRAY,R&B,17
0hRHbwZ0xSwfVHl4FTv7jq,Gummy,Ballad,1
5VxfguafjfSdJcN10ACVZe,Geeks,Hip-Hop,11
5crpfIGj4lAUNuHYUY2TN9,GyeongseoYeji,Ballad,1
5Egus6b1x9pYOnqsG7y1f4,Grizzly,R&B,17
49cCO8Hy5heGnXj9hb6KEW,Gwangil Jo,Rock,18
67IWlRdLy3UcfY3q968euj,GEMINI,R&B,17
7Bu0r4MCDX3sbhcFD5IXyx,YUJU,Ballad,1
3ybZTNrlK0QhL4rBxfLHOc,Gaho,R&B,17
0lb59tIBwWrDfP6X956pkK,Jimmy Paige,Rock,18
3HJVw8aEtFqoc3raJVE8am,GD X TAEYANG,R&B,17
2kxVxKOgoefmgkwoHipHsn,Silica Gel,Rock,18
7AKHnZVqwXYuUwWJ8UGL5q,Girls' Generation-TTS,R&B,17
6i47wcSLvsZ9M01UO7zsua,Geegooin,Hip-Hop,11
7f5OHScUwC0ZKZzma5mMxq,O.WHEN,Ballad,1
5myBH2YqzOgyWoTKCsydAi,GARY,Hip-Hop,11
4ueZwsEtcqcO0IZywqgk66,G2,Hip-Hop,11
6nfDaffa50mKtEOwR8g4df,GOT7,R&B,17
4R60A85t9mTZzCqJlVswuo,Gain,Ballad,1
4oEXworvhegyK83rZwVyWL,GSoul,Ballad,1
6uNxlIP5lzPFf0BHuELOuX,GOT the beat,R&B,17
6zxWD2e5UlhmkO99LB4MP2,kaogaii,Hip-Hop,11
1nTCpd63NkuGGpCIbo4Ywl,god,Hip-Hop,11
49vOeJAPxAz6YmVZPNM7ys,Huh Gak,Ballad,1
3IjHX8KZKoeq3X4QgXxqbT,JAY B,Hip-Hop,11
3yvkljHk5EtugbEyl7O62H,GGM Soulja,Hip-Hop,11
36SV3bDEXPh4BdEAkXIlFp,Garion,Hip-Hop,11
7AQ2PocMnNWx7lwz4E1or6,Gitae,Ballad,1
3hzcooxMtbApMTvvn6XKVA,G.NA,Ballad,1
6Iyc2IvCGBNStXUmPa8hmu,Gavy NJ,Ballad,1
61jr8e2uLQusD1PLqTKqQc,Hwang Karam,Ballad,1
3WFFsW6pFOm0e2yVQLTYCX,Jeon Gunho,Ballad,1
3Cv2vi3WTl8VZOTdrBkKdM,Wonder Girls,R&B,17
7soLkPYUM3bq9RkmT5Hdfb,Gina,Ballad,1
6iLGJqxVgxxWsJe5bW4dxt,Woodie Gochild,Hip-Hop,11
2019zR22qK2RBvCqtudBaI,OH MY GIRL,R&B,17
3uCDicSmenMBtsKb5A51dd,Jeon Sang Keun,Ballad,1
4yvE3ttbP5uRwBQ0ZrhOPi,GIANT PINK,R&B,17
6R57JlNKlnNrYaji0vw8xx,Gareth.T,R&B,17
03xnkrKpi8IWMW96v7vUCl,Gwangju Symphony Orchestra,Classical,5
4F4rHRjTw15zhEFKvnLs7q,Osshun Gum,Hip-Hop,11
4hyF8Vtc73RYJr3RgTE2Zf,YESUNG,Ballad,1
0b1sIQumIAsNbqAoIClSpy,j-hope,Hip-Hop,11
433F0GjVZRnsjP8ztGEso1,Seo In Guk,Ballad,1
6GlkZqxomTSlcJUh9WvVKQ,LIL GIMCHI,Hip-Hop,11
6GghubkP0c1FPGeffPxTWZ,Panda Gomm,Hip-Hop,11
6MfFHNKaZ7lAQsm52eLNvJ,Jeon Sang Geun,Ballad,1
5zShiwTHlygdfsXj6eavTu,Golden Child,R&B,17
2krUNMgFZYm5s4Nn0g91W9,HAON,Hip-Hop,11
5JrfgZAgqAMywJpLpJM0eS,H.O.T.,Dance Pop,7
5dCvSnVduaFleCnyy98JMo,Heize,Ballad,1
57okaLdCtv3nVBSn5otJkp,HYUKOH,Indie Rock,13
3PpfvyyncoZ79IgYe0Uls0,HOMIES,Hip-Hop,11
5z8B2oTjiZbpbMB6rAfPGl,Heo Hoy Kyung,Ballad,1
5wVJpXzuKV6Xj7Yhsf2uYx,HANRORO,Hip-Hop,11
57htMBtzpppc1yoXgjbslj,Park Hyo Shin,Ballad,1
0yHrFzi7dWriMWhB5XA99P,Han Yo Han,Ballad,1
3yVEZNS0ateVfoj8FuazKg,Hash Swan,Hip-Hop,11
1jK4qH2wAXqF8v64zvaGRb,Ha Hyun Sang,Ballad,1
68TCVp5t1Dxi2TvNuYoYK0,OHHYUK,R&B,17
56U7IcfF1h54ZxOPqjEnjq,Hwang In Wook,Ballad,1
4Kw6Puq72YDjXvVBrBkdw3,Ha Yea Song,Ballad,1
2gqOqOw4ubWLifktn8SVr7,HOZIHO,R&B,17
7lXgbtBDcCRbfc5f8FhGUL,Hoody,R&B,17
64jfAecBriamQmMs0WAKtj,HYNN,Ballad,1
7cVZApDoQZpS447nHTsNqu,LeeHi,Ballad,1
6GwM5CHqhWXzG3l5kzRSAS,Younha,R&B,17
7H5EC2qaylGun66YeRrVHg,So!YoON!,R&B,17
5oihNt5Zntgh1XIsDqOGq5,Park Hwayobi,Ballad,1
78sJswwVn4P8aEhkF4K6fQ,HYOLYN,Ballad,1
3OBkZ9NG8F0Fn4oNpg0yuU,HA SUNG WOON,Ballad,1
02mf5BLKtAfIkAKozHPmU5,Kim Heejae,Ballad,1
7BYHne6KtWNlbJnjZwLLRW,HAEUN,Ballad,1
4meeMnr8eLacsB31ApsXZS,Huckleberry P,Hip-Hop,11
5GwQwY63I9hrUUFlQB8FYU,H1-KEY,R&B,17
5EXYPAGnOxvyTstoykxKd3,Ha Hyun Woo,Ballad,1
0m5ETFICJLAg6ageqa9FgZ,Hangzoo,Hip-Hop,11
4ang1laReM5X7wATItbxwQ,HOTCHKISS,R&B,17
4bST03NJ0YEysocK5AV1wB,Isaac Hong,R&B,17
0tVSrjQ0NpDlecsJwGmrMy,Lil Moshpit,Hip-Hop,11
7ocuKBIqxHfc5m49bY7hO7,Homeboy,Hip-Hop,11
5r1cOycfowIRNcVOfRn0AR,HAIFHAIF,R&B,17
689wBe4v9rvHjdNB4JUgYq,Hwang Chi Yeul,Ballad,1
3GXxRsiCLmZvM5oSeHbNdO,Lim Jae Hyun,Ballad,1
1khChLj7REGqjM043PlYyn,Xdinary Heroes,Indie Rock,13
31hDouD40df6TsqnZZpNAK,homezone,Hip-Hop,11
3UwlejyX2b458azZ7eCnHb,HyunA,Hip-Hop,11
47iEPxzKaGnZYqETB8v7Fn,HisWill,Ballad,1
4y2MA188txnWeMIw9XwaJS,Han All,R&B,17
7oLdNKm3z3mzXTdmPHLGU9,Hong Kwang Ho,Ballad,1
2G2Jiy00NjBxfbex9wXkeN,hathaw9y,Hip-Hop,11
3ytV7vc4ZuwGgwaOuWvkk8,MINO,Hip-Hop,11
4iVd8OOKGx0eT2Uo2nEpfH,Juho,Ballad,1
75LV0HV0cURCViNnAZ1SQt,HYB(허용별),Ballad,1
3T0fMfxYBU3q9oAUAdPIsr,HIGHLIGHT,R&B,17
23m7tUHLULVyBAAIYHbsgT,HUS,Hip-Hop,11
4F0KZ0SXe4z5xrgX6TXAPy,Roh Yun Ha,Ballad,1
0il5ZP3xYOECtONJtZ38Ln,KYUHYUN,Ballad,1
7aVeZFWXIC3g4b0Tn68ZtI,Jo Hyun Ah,Ballad,1
0n94vC3S9c3mb2HyNAOcjg,The Head And The Heart,Indie,12
3cpG0SJLIJ1qpQfjmlWlzo,HIGH4,R&B,17
1CjHzclPOS2unF1vRtgurF,Hanhae,Hip-Hop,11
1yewRvlKGWmNRHOSGgiRRo,Hello Ga-Young,Ballad,1
7l8rOFwZFQ3G0sgZ7gjGng,Jung Seung Hwan,Ballad,1
2LsV2BYhHlt1wGqVBu8Dwe,Hollow Young,Hip-Hop,11
3TW9U1f93tpGBsEtCSf7JG,HELLOVENUS,R&B,17
5LwiBgLTllBUiqQGNiQ7jY,HONG JIN YOUNG,Ballad,1
3U7bOaJLuFkrmDQ1C1OqKl,HYO,R&B,17
4R0tSGcVRQ8ZXPzttU8mHy,Hui,Dance Pop,7
3hay2yeaBpkCdgk0RdUiaZ,Han Woongjae,Ballad,1
5tYHIUOTcoDw6xMUkLEtzv,Kim Hyunshik,Ballad,1
3dQdwIvG10kKFroCxUjcp8,HWANG JI SANG,R&B,17
6zWAOib8XIaq1ttDw7u2j4,YOON JI HWAN,R&B,17
1PDK8zd6AR8D0fzJIhaHxg,High Melody(하이멜로디),Ballad,1
1Azg0okIA7BY6CMwRBLmud,Hwaji,R&B,17
5rGgflnIpRNizTCozbYBuY,JONGHYUN,Ballad,1
6zfPiJgoaqNPHsW3fsUlBN,LEE SUHYUN,R&B,17
35qf2lYforklQasGTtc3Uw,Herz Analog,R&B,17
4i0SfeqdXTLgRZOunMo4TU,Hillsong 한국어,CCM,3
2TCV57G47ttyy1JsVyucXg,Sohyang,CCM,3
6CeGrlHkhTuqMVLDQRQ4qy,Hong Kyung-min,Ballad,1
7KZnYmjUlqcJ8Hozbg64Lu,Hajin,Ballad,1
5QvjYtqN0mekeCiyhdAjss,Shin Hae Gyeong,Ballad,1
3Mrp5B6JdfoiObgY0WR8lF,HA:TFELT,Ballad,1
3Cit2bKhLzwUJPmP6jnXDC,HEN,Ballad,1
39mNLQ2I1Al3Ewrr9tTxhB,JEONG HYO BEAN,Ballad,1
0NT4MXp9wF0x8dRglwueHi,Han Hee Jung,Ballad,1
6LPV5KZBc1zBjX8AFZ2WWY,LEE SEUNG HWAN,Ballad,1
39Jf69SNjTiIQfCQyLh4Gb,Kim Hyun Chul,Ballad,1
291iCcDBlt31CB0rY9sQZq,Jo Hang Jo,Ballad,1
6w4Xk1ziLyfweN6w3KdhxG,Na Hoon-A,Ballad,1
3VOan0TuiwkfjnPLDXBPbG,SoonSoonHee,Ballad,1
22B1T23YzVRPPQkvN6AjSX,Kun-Woo Paik,Classical,5
2oTW5kYNj4eIgp68Z5W4D9,hannah bahng,Indie,12
7MnWezV00qoqnc9aeG0gxg,Jeon Jin Hee,Ballad,1
15Tra1ytu0naoNByIhZArl,Kim Kyung Ho,Ballad,1
21TmkTAf40eB7SiNLYptbH,Jang Hye Jin,Ballad,1
16sxdaE9mk0Kis9CTP7Uot,Lee Seok Hoon,Ballad,1
3xaGsC8Wew467UpEKhjXNZ,PARK HYEON JIN,Ballad,1
6z4R3mCiiIiLgpicseyNkV,LEE SEUNG YOON,Ballad,1
2KC9Qb60EaY0kW4eH68vr3,ITZY,Dance Pop,7
0Y2AcMPMpeuPXtPQGVvRBq,Lee Young Ji,Hip-Hop,11
71JjZRW0sCWpF1EuaS9TQA,1415,Hip-Hop,11
1FCug8HMxqearaZB5qwWQj,IRENE,R&B,17
4PPkRMbw2jIs7flJkl4okf,Izi,Hip-Hop,11
1bkpTEmumLC3xc7HgMsttU,INFINITE,Dance pop,0
49tkHHS0mXwa5eLYvyvKyd,I.M,Hip-Hop,11
0pfVDTchnVMBTzGylIuJNa,Lee Juck,Ballad,1
0WlRUcYhuk4rkUm4zEpXu1,Ian Ka$h,Hip-Hop,11
0fauHpmSHwodVYIjTqOGHz,Yiruma,Ballad,1
5JBHX6WmAltH2Axplbu0V8,Isaiah 6tyOne,Ballad,1
1qBsABYUrxg9afpMtyoFKz,WayV,Dance Pop,7
2bISdi2DpR6ApPu2Tkxlyz,Yunchan Lim,Indie,12
7wBrxhzcHVIis4VL3iR6hF,IVY,Ballad,1
0CO7rEbHBtpqgY9QPYJgPM,Jung In,Ballad,1
5CMK32w7gbxJsFe67eZJqs,I'll,Ballad,1
7n2Ycct7Beij7Dj7meI4X0,TWICE,Dance Pop,7
0cFZMug8SFBmK1saAOhC3z,Illionaire Records,Hip-Hop,11
12AUp9oqeJDhNfO6IhQiNi,Lee Seung Gi,Ballad,1
6bwp9ObI8FWvMPCIWVBmhl,Red Velvet - IRENE & SEULGI,Dance Pop,7
0lfuVlyKgbJIpdDXEfGRiR,Lim Seul Ong,Ballad,1
73kxDUq2Hl7Upy4o0yFxXv,INI,Dance Pop,7
1HBeN73z1CZ0E58rEIeozp,Shin In Ryu,Ballad,1
4FjoOJAndC0s9ZJUo6VGc5,Lee Hyori,R&B,17
7McwKT2tZl8LMXUQRH3YDM,Jung Ill Hoon,Ballad,1
6sLiM3MFm3Yzd0JwELsAG4,LEE HONG GI,Ballad,1
1qW9Pi35NXnu7Q8KWyVYe6,陳卓賢 Ian,Ballad,1
0s4jzJWYRhTxcW6xNssGEC,Im Se Jun,Ballad,1
4whjJjlywO81WrDptpdttm,Song I Han,Ballad,1
1D96VVpW4US2VSZaZGsRmH,Lang Lee,Ballad,1
57Rbh9mF8Peu1jOPRawGHW,Lee Eun Mi,Ballad,1
470WlqN9HSRDGNaMufeHHF,Imaginary Future,Indie Rock,13
4VbAtGhXMJr2AGXa8fkcRu,I-LAND,Dance Pop,7
4b7ZEkk5uXPlwX2IPuV7Q2,IMLAY,EDM,8
0SA2I3s4t7hmv1XVvky9Po,Lim Hyunsik,Ballad,1
0OmQCkk1rR3DJ0Y2NRxp6Z,IDIOTAPE,Indie,12
1o3mKG33qvuXI2s3HXTkYd,ILLSON,Hip-Hop,11
5UMrLI2cGbZ1RtIJOVlykh,아이큐 (IQ),Indie,12
6F6pIGPfLyO0mqmkspp9Up,ICE PUFF,Indie,12
6UaKk8mT8NH0BuUTFIhxN7,SEO IN YOUNG,Ballad,1
5357DGet3KsoJNwVkV7qvy,ICHILLIN',Dance Pop,7
3eCr6sH69JBBOe6s4oe1zk,Im Tae Kyung,Ballad,1
1jAN8TUTxjjsygfzHqVlmP,LEE SOLOMON,R&B,17
1J4mprhMd3Zi36m09A2MwE,In the endless zanhyang we are,Hip-Hop,11
7cXRMAMNbxRda5ImdTJQ5H,Inmo Yang,Ballad,1
2hRQKC0gqlZGPrmUKbcchR,SHINee,Dance Pop,7
1oSPZhvZMIrWW5I41kPkkY,Jimin,Dance Pop,7
5vV3bFXnN6D6N3Nj4xRvaV,Jin,Ballad,1
250b0Wlc5Vk0CoUsaCY84M,JENNIE,Hip-Hop,11
2SY6OktZyMLdOnscX3DCyS,JANNABI,Indie Rock,13
6y0LC7jdOFxVUG164nXZoI,JD1,Hip-Hop,11
0Ch0t9gI47Lkal71uQnmV3,JUSTHIS,Hip-Hop,11
6yFuoRFCsxQLasjZqdwvAM,Jayci yucca,Ballad,1
7l9DszIMmxbcc24RJwqJY8,Jazzyfact,Jazz,15
4XpUIb8uuNlIWVKmgKZXC0,ZICO,Hip-Hop,11
0pwxHyrzsUtx7GgGwNHBXT,J,R&B,17
4mbvd7ZJ2goftjy1L33LiB,John Park,Ballad,1
4CF0QZtzsHDYdTHqipMGdh,JAEHA,Ballad,1
0hW1muryuCdZLfjoLrUhnw,Yoon Jong Shin,Ballad,1
0lgENJQUkqkDbpsTYEayOr,JUNNY,R&B,17
4bjcB3ZKiHgPzJvY2S2FLN,Jvcki Wai,Hip-Hop,11
6evmYxFbDSIHilUaYC9MhL,JAURIM,Indie,12
2YXlVLKq3X3soXd2aXUtIT,JAMIE,Ballad,1
0sYpJ0nCC8AlDrZFeAA7ub,JOY,R&B,17
4CIo3JKWdZi41ZKLlSjlyO,jisokuryClub,Hip-Hop,11
7kXQtwn3ZRTBc8JYNyGwQy,Parc Jae Jung,Ballad,1
2dhnFfsPxve8lzhwfXVFpS,JOONIL JUNG,Ballad,1
64k5e9kV9MdukXjFrR5R37,Jessi,R&B,17
3tvnuk98r2VOv9ygTK8cjs,JUNGWOO,Ballad,1
2WPjURUBVWXD4VpP3ukbrb,J-US,Hip-Hop,11
6UZ0ba50XreR4TM8u322gs,JISOO,Dance Pop,7
6HvZYsbFfjnjFrWF950C9d,NewJeans,Indie,12
3LFFf4EpKn2krneZ9vozyz,JO YURI,Ballad,1
6FK6uP46ntwU9gaQQxTlDV,jeebanoff,R&B,17
3MhLDkENRwJOmFU5MSeLjZ,J-Cera,Hip-Hop,11
6tjbcCaexKI8esvvEZPVnt,Jiselle,R&B,17
4GqXWudNdgIhuDnYHFnQez,Jhnovr,R&B,17
6JVKVXmG208oS6QxiidDAU,The Jadu,R&B,17
1q1Fe4tXiu1Weq4U0uhqPi,Ja Mezz,Hip-Hop,11
1zeaekWal9sG8T6INxaeQM,Jang Yoon-Jeong,Ballad,1
0ZHGJr3gcX0fVYg1EQrcob,Kim Jin Ho,Ballad,1
1kfWoWgCugPkyxQP8lkRlY,Jackson Wang,Dance Pop,7
2wrI86paHc2IIj6VmGOAMG,JEY,Hip-Hop,11
1xIJdlCfkIVsdO5Egsu8ln,J.BASS,R&B,17
2WTpsPucygbYRnCnoEUkJQ,조정현,Ballad,1
6fTEkjuuZ3hH6fdeBxxbA2,JUNGKEY,R&B,17
0ZHbYuRbvC4tWW0iOdybwi,XIA,Ballad,1
4WItSECPefckW11qSnZXyv,JINUSEAN,Hip-Hop,11
5SkCZXyRQxw5ZLWAH5r4UJ,Yoon Jiyoung,Ballad,1
4SzO3ea2qcjg1uLyNJAWnM,Lee Jin Ah,Indie Rock,13
1vct46rBqLNRbE9wCibXUH,Jooyoung,Ballad,1
1Hj2c6llUPMtHG1JX8JMFA,jerd,Hip-Hop,11
4Imsd61cGosmAFBaMLtl4G,J Rabbit,Indie Rock,13
32nBx6aSKfWVXWTl5pLneY,Jin Minho,R&B,17
2lABrhldkvDYdYbpN33Fyx,Jung Chang Yong,Ballad,1
3jzvjysVAbooBjfvIqtqTY,J.ae,R&B,17
10exVja0key0uqUkk6LJRT,Vance Joy,Indie,12
2SeVOe0CXUEKtCq3BR5A0v,Jang Minho,Ballad,1
5ZjBaiZiRUZx4AmlzOOc9R,Junoflo,R&B,17
2Y9AUayH5pyZpVfkDYDfJV,Stella Jang,Indie,12
0DwdA5ZgTJcIQ2uIhc110D,Keung To,Indie,12
7kqUt0kZIfski1GVmbwjG3,Johan Kim,R&B,17
51FKMPw06mntCaz6yO6ddg,Jiwoo,R&B,17
7fB8Qn00ToFmUY3mAJJSki,Jeong Dong Won,Ballad,1
229KhSrjWsm62jVuSpQsBZ,Jeong Dong Won,Ballad,1
5a8EJtOEbUJDF4RX3mKK02,Woo,Ballad,1
4huxWg4T8DauhitzX1qSWI,Jang Pill Soon,Ballad,1
0F8gvxccUYPndXVsyLmCi6,JUNIEL,Ballad,1
4drjiBRSqZoTD67xgZCmNo,Yong Jun Hyung,Hip-Hop,11
4ccI4yOwtutWubdqv8gDwq,Jclef,Hip-Hop,11
1Yi2PEzEnkvddM1Zsfpde0,Just Music,Hip-Hop,11
3ViJGHHVOYothA6WMi2rYR,JJANGYOU,Hip-Hop,11
73Bihnu9ymiWuNTNtZLg9Z,Jin Sung,Ballad,1
6gzXCdfYfFe5XKhPKkYqxV,SUPER JUNIOR,Dance Pop,7
6uRyNreOHUvWPNGnKfIo27,SECHSKIES,Dance Pop,7
6zhAP0FoDccL9kuETOC20q,Jung Yong Hwa,Indie Rock,13
5Msp3jgTyvIgAbhCQIun0e,Jo Seung Woo,Ballad,1
5xhVZ42ABidt3DS9HJ5Uzm,Janet Suhh,Ballad,1
2rNnRYi5Hq8Z47auJ9DtDS,Jayho,Hip-Hop,11
2x4LoC3la2S3aUHxaP8w1T,Kim Jae Joong,Ballad,1
22GsBXoNH88NIr7Rl8k7oz,JooHyun Oak,Ballad,1
2NdXW202j10do6ammYu4N1,Lee Jung Kwon,Ballad,1
5FsfZj0Mp6YwEWytuJUcWt,Jinsang,Hip-Hop,11
7jPVuaaHLs4QVSuN561jZt,Jessica,Ballad,1
0HXCe7R2f1Us5bAW7ohMC6,JUNE,Ballad,1
4WMs26vY2z4DWUmWnDVaYP,Jungyup,Ballad,1
2frFGmni9tkRgXYdXmzQvR,Shin Yong Jae,Ballad,1
3aJJ3PgNVHdHGZ1XPgtSEc,JOWOOCHAN,Ballad,1
23pnZUOyyTzYzg5GZSvj4Y,JYJ,Ballad,1
3GS6aA2KRewQL4VhUtIpet,Lee Yejoon,Hip-Hop,11
4wX95R4bzGztvCtWuRqJdH,JEON WOO SUNG,Ballad,1
4TEK9tIkcoxib4GxT3O4ky,KISS OF LIFE,Ballad,1
7IWshUcKfJyDWrbiF2XT8J,Kid Milli,Hip-Hop,11
6opErDv4ZN3ZgbaovBUStM,KOR KASH,Hip-Hop,11
3c0gDdb9lhnHGFtP4prQpn,KATSEYE,Hip-Hop,11
31VffPWiL2AAwNIMODB9qZ,Kim Seungmin,Ballad,1
6f9bmfkqiYbhCtdAZsv7KI,Keith Ape,Hip-Hop,11
4gOc8TsQed9eqnqJct2c5v,K/DA,Dance Pop,7
0Sr5L3iWPn0k6KnDr8RYS8,Kim Kwang Seok,Ballad,1
2dIgFjalVxs4ThymZ67YCE,Stray Kids,Dance Pop,7
4dvmLXorXADxVq8EcySEWk,Kim Na Young,Ballad,1
1XNC9ksvgXeD1xRJruSA5t,K.Will,Ballad,1
4rxWm4OrS8IRQ3YxDUwnJA,KyoungSeo,R&B,17
6pU8o91xAS0aWNjj06nQSU,Kassy,Ballad,1
6XXKPxRX2WWPPtfodzpc2v,KEY,Dance Pop,7
13jYpBHek9LD68d1ZwWmu5,KHAN,Ballad,1
10LaysU4hUTEGtWwC0Zbrm,KYUL,Ballad,1
3CHn74oCO6xiThDGQcDMeA,Kim MinSeok,Ballad,1
