id,artist_name,genre,genre_number
4vsTrZ8Y7nKqQM0BJQ6Dvd,Kim Yeon Woo,Ballad,1
32wJE7JooXm59HxYhy7caU,Khundi Panda,Hip-Hop,11
5jiscb6yxuu9hj4BoW5Wea,Kim Yuna,Ballad,1
2wCEpu2tMAildqH0BrJNT7,Krr,Ballad,1
5fgP8B58gK5ImP0wcoyj10,KURO,Hip-Hop,11
4qRXrzUmdy3p33lgvJEzdv,Paul Kim,Ballad,1
0oN8IZB1C3lY1ABKwJOu1I,Kiha & The Faces,Indie,12
7aZ221EQfonNG2lO9Hh192,KARA,Dance Pop,7
3ErHVJMsxTq2lLSmnONBm9,Roy Kim,Ballad,1
5T8LKv9A1vEnwMCO4dMo3c,KOONTA,Hip-Hop,11
08J6v4qHZz06ua0qAicWmE,Kim Sawol,Ballad,1
6iVo62B0bdTknRcrktCmak,KAI,Dance Pop,7
0QNzgimIjJDcLFLFhnG6M9,KYT,Hip-Hop,11
7nj9JLgGDx7CRNUKzptaCj,김수영 Kim Suyoung,Ballad,1
57YbQhFBBDksLzX08lqVnw,Kim Jin Pyo,Hip-Hop,11
08KbKkPqaYNFYM9R5eMjuM,UNEDUCATED KID,Hip-Hop,11
7jFUYMpMUBDL4JQtMZ5ilc,Sung Si Kyung,Ballad,1
5R7AMwDeroq6Ls0COQYpS4,Kep1er,Dance Pop,7
7ksQJtsXSRSrI5306UwIgH,Kim Jong Wan of NELL,Ballad,1
2cijK40RWU3ouFUnwW8v3K,KCM,Ballad,1
5OFQZvle7HH55LvauNmUIi,Kim Tae Woo,Ballad,1
6ClAFFqc8VEOKSGTrvy8V5,Kuonechan,Hip-Hop,11
60YNqzrSj7rJkuqHkpHPqG,Kim Jong Kook,Ballad,1
08c5z2rVpcPu7QylOxQCFA,Khakii,Hip-Hop,11
2tB3jPHyyfcxvvor2flc1Q,Kim Ximya,Hip-Hop,11
3SqnTAwj36AgFDT1XVIPD8,Kim Jung Min,Ballad,1
3dFiM806dnbA7YUIgOHDBc,KIRIN,Hip-Hop,11
4xQ4GjBomHvTRL1GO624zd,Kwak Jin Eon,Ballad,1
4BBN286rBKyCWsSPq2cxYO,Sam Kim,Ballad,1
1Z8Khxem5wcnSoH3WpwMbF,Kim Oki,Hip-Hop,11
6yvfQfQ8CS9aXvGlyHEdoi,강수지,Ballad,1
24jJXZRz3aGvjVvZ4OoerD,Monday Kiz,Ballad,1
4YMP326oNG8AQdTRang2yA,KillaGramz,Hip-Hop,11
3pj8yUKN5sRyQS1xkRCTFi,KozyPop,R&B,17
62i8ukH7NagOk7lZE6B3xA,Kim Mi Jeong,Ballad,1
52MWHSohXVqTyGhBPRJepS,KIHYUN,Ballad,1
0GVLMUDDJxgVWTpHcVFA2z,K.vsh,Hip-Hop,11
220c8fiYAk89nqAgw4x4z4,Kim Yeonji,Ballad,1
4T9AuhR3YqSqaPgXzPiAuH,KIM HOJOONG,Ballad,1
7pzL12Pd5NdHCjHzp5bh5h,Kang San-Eh,Hip-Hop,11
2nDC4PH8XE1gHeeAxVLXRO,KATIE,Ballad,1
7LdZwtnhfB1GoC9SE9tvyb,KIM JAE HWAN,Ballad,1
3X9mQSyCBKAV74OUSf7zLt,kitsyojii,Hip-Hop,11
35CFI6iSFTyM0scQKBu8eE,Kim Kyung Hee,Ballad,1
797zr1JFQLxAHNQEl9HKlp,KIM A REUM,Ballad,1
2JhAlkmukNvarUpGhTFXUQ,KARD,Dance Pop,7
1PeAdO7bawJcZXcsLVXSSp,김형중 Kim Hyung Joong,Ballad,1
0hT0UrjmzkLJouAT52ck6j,Park Kyung,Hip-Hop,11
6iBjPtCEGarFwpdJUc39P9,ksmartboi,Hip-Hop,11
4Dg0FW3kt3GShHgwPbY1bj,Kash Bang,Hip-Hop,11
3Xp2BCax4mS6EgstD0OyZR,KOYOTE,Dance Pop,7
16QTzUy1Yj7XeJv2jGMo79,Kang Asol,Ballad,1
0jVvkFPa6YbFXQ3Qmhita0,SHINHWA,Dance Pop,7
3e0aTvNjIG93ye2YlL90UF,Kim Wan-sun,Ballad,1
2Ip3x4XtEEhlGg8qI146jL,Kang Seung Yoon,Ballad,1
4rrL5p18CxtmmkT66SuKzZ,Kim Soo Hyun,Ballad,1
6l3XS49h2cvD2rcU4TaBTz,Lee Kang Seung 이강승,Ballad,1
49fyJl5wIzI5GtRuCKxKRw,Na Yoon Kwon,Trot,19
75MOYjGEyyH5U4ZFHOPvxR,Lim Young Woong,Ballad,1
2e4G04F77jxVuDYo44TCSm,Loco,Hip-Hop,11
79g2STpP2iV1xfgHuhrhX0,Leellamarz,Hip-Hop,11
5L1lO4eRHmJ7a0Q6csE5cT,LISA,Dance Pop,7
4eh2JeBpQaScfHKKXZh5vO,LUCY,Indie,12
6y9nlaoynxSvoTGY09Vdcy,WOODZ,R&B,17
2eVlgLy3Aym09gM3dqx6cq,Lee Moon Sae,Ballad,1
3l9s67pOK4Stw9yW1wr0Bg,Loopy,Hip-Hop,11
13rF01aOogvnkuQXOlgTW8,TAEMIN,R&B,17
2TTGZUWJg6LIOWsmCEgKCZ,Layone,Hip-Hop,11
0JGN9XIqm3vfg7hhPHjExI,Leessang,Hip-Hop,11
3gg70JN79TXhAqklizHOva,lobonabeat!,Hip-Hop,11
58BWh3yJrluDugLv0QF0eC,Lee So Ra,Indie,12
4uqXu5Qybes6RYP8ThjoEV,Lil tachi,Hip-Hop,11
1A6WCseWiK22oxqodg7vcy,Lyn,R&B,17
16oZKvXb6WkQlVAjwo2Wbg,The Lumineers,Folk,9
5FsMBpsPFTzURDjb2T3ane,LEE RAON,Ballad,1
3VHFAtB6fPQwpAWQ5rn4uc,Lucia,Indie Rock,13
3g34PW5oNmDBxMVUTzx2XK,Lovelyz,Dance Pop,7
396SgLoc5TB6oqatyTy2HD,Los,Hip-Hop,11
2FDl06nCrSYpA1n9PLZfen,Lacuna,Folk,9
1cDDtQ75Yz5Xi9sA16wl3N,Lee Yerin,Ballad,1
7gSVTyMFvcvwb6JUAJzLb2,Loveholic,Indie Rock,13
1XlyP7FKwWs9j8GTdk5m4k,Lee Chanwon,Ballad,1
3yqfDFGcPyMlSaR2AMKaSz,LEEWOO,Ballad,1
4uaP0mhy7ViCvT00Wduonj,Lee Sang-Eun,Ballad,1
0jhgI3xU8n2o1W6EOw9dIf,Light & Salt,CCM,3
4ZQVfuvon3XnGYkjTSey1O,Lee Sun Hee,Ballad,1
6GrRqCT2aRWjPMUmPY8oR5,Lee Soo Young,Ballad,1
52zMTJCKluDlFwMQWmccY7,LOONA,Dance Pop,7
523GImBnBoIvcq0n8BZIv4,Lil Cherry,R&B,17
4iO5uKMUphLqQ20TfrdZx3,LABOUM,Dance Pop,7
1kbVoxpFh1eDOXumLmVdKY,Loossemble,Dance Pop,7
6bdK4VbII2XlfccYCeK47S,Luci Gang,Hip-Hop,11
17vCFclNbTzsDfPgsaWaQO,LEEBADA,Dance Pop,7
4HwHRZI8xz6Zy9vOksqw7R,Legit Goons,Hip-Hop,11
2k5qXj4B0cMlBbLJOVQMUJ,Lee Sang Soon,Folk,9
0BpbTGO68X4wV2aLBzjnhL,LambC,Ballad,1
6b29EYSqnLhUyxC3yyNbyr,TRADE L,Hip-Hop,11
4o7tWrzQOqarDtTMWD2HV9,LAY,Hip-Hop,11
2KbxyNY5Dt6CJ6FBLcWfkH,Lee MinHyuk,Ballad,1
2Cl2zS9nttS8xQeCp7zYT1,LIZ (IVE),Dance Pop,7
1A3vuBmPryol3FWagK8Tt7,이정현,Trot,19
06lmDAKbe4tXjN9m7bRaQj,Lee Ki-chan,Ballad,1
2uhdqkoAiPkJq5vkEQSlyE,Lee Hong Ki (FTISLAND),Ballad,1
7JE09i08qDhfHKd0rgFeEe,Lee Hae Ri,Ballad,1
4yltNNj8uZnhQNh9XyGlwD,LEE YEEUN,Ballad,1
23pIKWIsXMWPwRiW9fjJzY,동요 Twinkle Little Studio,Children's Songs,4
08hHTBHlv0WRXWlyrsb6Kv,MEOVV,Hip-Hop,11
70DFixYAFPv4Pf9kgSfR9O,MARK,Hip-Hop,11
0frNU3rG4ltOP4GNBA1g4j,MAKTUB,Ballad,1
6k4r73Wq8nhkCDoUsECL1e,MeloMance,Ballad,1
5KuvNz7npsGeDJdk8QHMVH,meenoi,Hip-Hop,11
1Do4bSzfUl0KWL9r1fITu0,YOON MIRAE,R&B,17
08uRwDeNv1d7FSwlOUZdSn,MINHO,Hip-Hop,11
6N7b9mUVwn885jI7RRg8no,MIRANI,Hip-Hop,11
4TnGh5PKbSjpYqpIdlW5nz,MONSTA X,EDM,8
36MQil20hjOpG5f52NQ4du,Moon Sujin,Ballad,1
0XATRDCYuuGhk0oE7C0o5G,MAMAMOO,Ballad,1
7EVlq3yUVHbHZZsaYSOcXt,Meaningful Stone,CCM,3
66XFafJbOdyLgrEj14PQBk,Markers Worship,CCM,3
1UIxKzYZnlJeF9siZ6IE1f,MUSHVENOM,Hip-Hop,11
6XBntNN5Zh9iBg8adnaY74,MC Sniper,Hip-Hop,11
4xHlg3Tcv7TZZzFq0aW2hQ,Mudd the student,Hip-Hop,11
1o13ZguNtAOcOe1k0chkta,Minsu,Hip-Hop,11
1eTft3tXynrKdo6XD7QHLL,Moon Byul,Hip-Hop,11
7u2Nz7Bj2vbCps9AH5q6do,Munchman,Hip-Hop,11
5uTV2OmIMuh7i1xlF7hKrk,Markers,Hip-Hop,11
5xWKWXamxbujIdti9xpnI1,Mommy Son,Hip-Hop,11
6UdKtISMXYKSR8jcgtFePo,Rad Museum,Hip-Hop,11
04xEkodoWyFji8icX911jM,Miso,Ballad,1
3ISWX9gKLGkhlgS5AhvlTd,Martin Smith,CCM,3
1Ktiv08TbBy195pQUH8Qld,THAMA,R&B,17
5RR0MLwcjc87wjSw2JYdwx,MOMOLAND,Dance Pop,7
1SHIOlNm9pVZ7EzO9322AM,Skyminhyuk,Hip-Hop,11
28ot3wh4oNmoFOdVajibBl,NMIXX,Dance Pop,7
1VwDG9aBflQupaFNjUru9A,NAYEON,Dance Pop,7
3JfHHtYuuQHtMtw2T7ff4v,Nilo,Ballad,1
3Zn6C68VCosoQrxu4D2Btr,nafla,Hip-Hop,11
5WY88tCMFA6J6vqSN3MmDZ,NELL,Ballad,1
2G5VFTwwlZUulCbtPbc1nx,Noel,Ballad,1
6v5cGuRCZKq08nLI4WXJuB,Nucksal,Hip-Hop,11
0MrJIVLnVbubveFG4zSy88,Night Off,R&B,17
620Vx5hEMowoa71wXk4bu1,northfacegawd,Hip-Hop,11
6qKi9ZFq7JiwMy2LvMAqNp,Norazo,Trot,19
7t9GBnoezuCQxIIoMaE8KO,Nochang,Hip-Hop,11
5t1uryofgueHrjrryqX8vM,NINGNING,Dance Pop,7
1qOPo6b0U3t7BpyO8Ti1MF,NIve,R&B,17
3Y1LtzQCx5Wi8diwdvoII1,Nineteen,Hip-Hop,11
3Q5Qep7ytrjVleNnMnntgQ,TEN,Dance Pop,7
07OePkse2fcvU9wlVftNMl,SE SO NEON,Indie Rock,13
1iQfn1B8V25iQoolQakyAZ,NU'EST,R&B,17
55tJwpPIz9BMrSLM45iEXX,9MUSES,Dance Pop,7
2067CjQ2nC56cRZX8goeHg,nævis,EDM,8
2Uvrls9HlspsRUtW6mp4Q3,Norwegian Wood,Folk,9
6keuCA49b9am8lisSodCh7,No Brain,Rock,18
610EjgFatGvVPtib97jQ8G,NEEDTOBREATHE,Rock,18
2TYMXWSySlq8RgLAYd8MCg,Nam Woo-hyun,Ballad,1
5XrrlC9b4hEqTo4nCyPQMD,Nam Jin,Folk,9
1SGMmGdOG6E3YHaXdVaLTH,Urban Noise Project (얼반 노이즈 프로젝트),Indie,12
5TaK8pOYVARAr5cdgoa8EW,NEXZ,Hip-Hop,11
0gdWU9IX6LIiuPvXh95pas,NU'EST W,Ballad,1
0DRiXmEOc6dJ6Rug3xi4HZ,TNX,Dance Pop,7
1vOJqsD0H57xUKg9IcknD9,Nam Hye Seung,Ballad,1
1l0mKo96Jh9HVYONcRl3Yp,2NE1,Dance Pop,7
0dTj3SqwE8kPnCzyzvYzhT,offonoff,Indie,12
4FuRHFtCeoYaeeVDKyyvbS,OVAN,Hip-Hop,11
5rP0axomfqfxm0QavWTdvO,Owen,Indie,12
7sZ5ipSoboWdqXkdj6AXHo,ONEW,Ballad,1
50Zu2bK9y5UAtD0jcqk5VX,OOHYO,Indie,12
76eIrOIqck4yuOhrYZGx3a,oceanfromtheblue,Indie Rock,13
3YRGcoHMIvWleQfa0qa1D1,Ourealgoat,Hip-Hop,11
4D9foUQxTrsS0w2BeyCD16,ONEWE,Rock,18
5XdnR0kqQUWzeTDdsJNulO,Okasian,Hip-Hop,11
0eEhOgZ2x6kv8kLz77WO7b,ONF,Dance Pop,7
3ZPELd2uCgchQqhLgvrDrI,O3ohn,Indie,12
05Tt2bRgkP3yY2TnpRMvpS,Yangpa,Ballad,1
3CVYSpM7nfHFG5qCTW7Ht9,ONEUS,Dance Pop,7
43qbEc59aqLydrvuWsrNoE,OKDAL,Indie,12
4ls4GQkl0kkBlAWq2DgS0z,OLNL,Indie,12
46KQM3HJyONaKRTbcfNPlU,Omega Sapien,Hip-Hop,11
2QHTtUsN6Q13w3QHdfRqsK,Orange Caramel,Dance Pop,7
4dwdTW1Lfiq0cM8nBAqIIz,Of Monsters and Men,Indie,12
1i4Y4WlFFetQV14Z8UDdvr,Outsider,Hip-Hop,11
72b3VgmhJa2YqlypqHdrXa,OXYNOVA,EDM,8
3g1lnUW8xnEPCO60kORskb,OoOo,Indie,12
0YMpM4y1fUUHhBLFnYVOaD,O.O.O,Dance Pop,7
6cXolDFPOgf0wuRe5kMPxo,Odee,Hip-Hop,11
11BHuhJ2jEMPNJ3WpwZVT8,OuiOui,Indie,12
2QM5S4yO6xHgnNvF0nbZZq,SEULGI,R&B,17
3Fe3pszR2t4TOBVz41B1WR,The Oh Hellos,Folk,9
3eAsBHDYXtCSn67Zynq3Qd,The One,Ballad,1
0tsXBeeMipHNUtu5GtUAWV,onthedal,Hip-Hop,11
6g1CbXF83eU2eSvIUU9COb,off the menu,Indie,12
107BJB3FuWpbFLRaVsAMyB,Odd95,Hip-Hop,11
2CvaqAMMsX576VBehaJ0Wx,Wanna One,Dance Pop,7
36Hd8M3GV2FLpHUEDH6bCz,ONE,Ballad,1
6ypgjfzuOVkVw9FEyh2UD5,ONE PACT,Hip-Hop,11
1l1VfoWjli9N3MJH2tAWCA,Olltii,Hip-Hop,11
2FJYWlqgtoiBtXpOy9GGIF,OMEGA X,Dance Pop,7
2OlCSUqTMqHguyNtdE0mdv,Sultan of the Disco,Funk,10
7iWynR4oOvJpSKOAR3zazP,John OFA Rhee,R&B,17
5lC9qDfzcZb5iQp6x17ASP,OurR,Indie Rock,13
31jg46rtB7MyrVPXZATmsa,TAKEWON,Hip-Hop,11
32jdgEsyvdXqUoReMyR0gl,Overdose,Dance Pop,7
0yhoq5pPSa7eCpA65358cU,Oh Jieun,Ballad,1
0KaZcu3pEVHfYOnB62eLFp,20 Years of Age,Indie,12
0iQGSzpJ0G0lsugv8jsJHd,OnlyOneOf,Indie,12
0k2zyzGq6HX383VlMBOvRG,PLAVE,Indie,12
2u7CP5T30c8ctenzXgEV1W,pH-1,Hip-Hop,11
3JjvsPeGMbDJqsphe2z8xU,P1Harmony,Dance Pop,7
0J372uvAXbRjLFSoAVE2lp,PATEKO,Hip-Hop,11
2dd5mrQZvg6SmahdgVKDzh,PSY,Hip-Hop,11
4QDcs3XrA8uHUZ7Xt9Ytep,Primary,Hip-Hop,11
2Yv0nlRtzgPl6u0dsS2hFv,Paloalto,Hip-Hop,11
1MAUqH0haKBYbjpknTfreY,PENOMECO,Hip-Hop,11
5enwJ9yOnKlCP91ov4Dqhv,punchnello,Hip-Hop,11
1Ri5P0CfdNxdIkHX6es8Xd,Polodared,Indie,12
0gos4GVpI0PzhyrWhsc7nj,PEPPERTONES,Indie Rock,13
46Bj2frkvUzqJUwcSx24Wo,Position,Dance Pop,7
0gadJ2b9A4SKsB1RFkBb66,Passenger,Indie,12
7isCii8IZOBPInAYFn2n5Q,The Poles,Indie Rock,13
1XujSdsxykPhP3dn6HaT4l,PARK WON,Ballad,1
2NVYd7nCno3gh2Bz9pWtfi,parkjiyoon,Ballad,1
7eZbNxarrTW4VkRI8u9aDX,Parannoul,Indie Rock,13
2STSJ8XxhIbtz3CNwLZcJU,Peakboy (픽보이),R&B,17
1wKpMkucynaTfG8lyPprYV,PENTAGON,Dance Pop,7
3YLoKDj5EXsg3AorXDgLlz,Patti Kim,Ballad,1
3ZRrPmnB6ORWKeEJ8qawnP,PL,Indie,12
7ngC61jtmmjDi2vbJRG3yq,P-Type,Hip-Hop,11
3aycZMYDTnN0trM2XnTI4Y,POW,Hip-Hop,11
5PBkqMGQIERbzE5fSqdMr0,Park Eun Shik,Ballad,1
5dHfLBNU8zoypgKefzEB1c,Pomplamoose,Indie,12
62T5PGHWJ9sxP2SJq20IHq,PURPLE KISS,Dance Pop,7
0tC995Rfn9k2l7nqgCZsV7,Prateek Kuhad,Indie,12
6vhLgVqFLRdTEilwzSs98z,PULLIK,Indie,12
7vMwmuQgDCbHQNdd7Kj3vV,Park Mi Kyung,Ballad,1
67tLOYsYotlQJC9GaNgoce,박지헌,Ballad,1
2PJbnaqDJHOseHq5StoXzD,PULL UP 22,Hip-Hop,11
1LIw1nom0dT1E99JFLINqh,PARKMOONCHI,Hip-Hop,11
7bVJIMenC0rlgot8O60qpF,Park Bird,Indie,12
5bxwvIM9PX0CkpS6f1L2Ff,YOUNG POSSE,Hip-Hop,11
0XufO9nLOKNN0w0qNrDrZy,QWER,Hip-Hop,11
0wMU0ruU41VLCAdBaWBo1j,QM,Hip-Hop,11
2qI1pO64eYqGUiv1XTw4cy,The Quiett,Hip-Hop,11
3pDs57Od1KfGb0RmmWhGtK,Qim Isle,Hip-Hop,11
5FQWaF32sJ8rXb8aPcj2VI,Queen WA$ABII,R&B,17
1OjJhleIzE5CS1BGmVQplW,Queenz Eye,Dance Pop,7
6Rw8YbGwaAeYXAyWknX2GU,Junggigo Quintet,R&B,17
33gA8ycF2yf6GpiJuqO5Fd,Jeremy Que$t,Hip-Hop,11
1jM93JdHroRBk6cE2o3Nws,MY Q,Indie,12
75X1AosgRNJ3OkpcrDS8TP,謝芊彤,Ballad,1
3OtqsRTALj9TSZhAZfxpgA,Forte di Quattro,Musical,16
3eVa5w3URK5duf6eyVDbu9,ROSÉ,Ballad,1
2jOm3cYujQx6o1dxuiuqaX,RIIZE,Dance Pop,7
6I5eyZiVUpuPwE8mTXp7hC,Royal 44,Hip-Hop,11
69H1Ooj2eBJXLTk3IEBV0v,REDDY,R&B,17
7luxe2wCwtDtkKSP8ZhPLn,Realslow,R&B,17
5na1LmEmK2VzNLje9snJYW,The Rose,Indie Rock,13
5LHu1iF8m0XtRBEJbbwSoo,WOOSUNG,Indie,12
0jUn8CXobOt0IixyR72una,Rothy,Ballad,1
7bb3cdFh1kkHdopjeJRgca,Roo'RA,Dance Pop,7
5deOsjuFTKrNMJW3rKuL8S,RESCENE,Indie,12
6znlp6eyARykI2zjw8HSxM,Rollercoaster,Indie,12
4YXNoMVTHRt01jYaKXTumJ,Raiden,EDM,8
10jo9gGaXEw8lAgB3gK0c1,Rohann,Hip-Hop,11
3NdOtTPPaXrCyC7Lpmzyhv,Tablo,Hip-Hop,11
1mORehSVEd7lcaT2d7Sl2K,SURAN,R&B,17
2RLCgVKRIUWY5Dz5azW6Tk,Rakon,Hip-Hop,11
0Mt9IxntWHsf793bLZhQ9P,ROCOBERRY,Indie,12
0fwfMuz3AmWRy2pyM5fDRo,RYEOWOOK,Ballad,1
20j1uz7iDOtIvIzCr5S8nx,SEUNGRI,Hip-Hop,11
1dWnMziLbosnKyEUDuzzoJ,Shyboiitobii,Hip-Hop,11
5DIi2JWfQPTKffaVBlIYRn,Sik-K,Hip-Hop,11
2c3IakpImjWyeXNvyyGsdn,SG Wannabe,Ballad,1
6F5tPDq3TIduDv2ki6O1Oq,Swings,Hip-Hop,11
01XYiBYaoMJcNhPokrg0l0,STAYC,Dance Pop,7
6naXFodImN2DwRmKCQHAUt,SOLE,Indie,12
2bWTIIQP9zaVc55RaMGu7e,Seori,Indie,12
3b4kLCI0ZJW47TFsNRqgCb,SOYOU,R&B,17
0ebNdVaOfp6N0oZ1guIxM8,SUGA,Hip-Hop,11
23LskvW8ErKu8v1teU7xFZ,sokodomo,Hip-Hop,11
02SENF0XVfxRTZrniEV2aF,Sin Ye Young,Ballad,1
72nLe76yBFSlP6VBzME358,SHAUN,R&B,17
0K4MGKGmjtdIE0W3GkGmyU,SUMIN,R&B,17
0seDu6vvqbUnPUk6s6a616,SINCE,Indie,12
6MoXcK2GyGg7FIyxPU5yW6,SUNMI,Dance Pop,7
19e5d7VkNQCFklPG8Iqdy5,SILKYBOIS,R&B,17
7owveHzN1hmQuw6Ojg4sI3,SURL,Indie Rock,13
4U80LJd8sG6U9YTFP5izka,Suzy,Ballad,1
18VQ59noY7aOj59UNMozHp,Sondia,Ballad,1
2wTLheTmMcFCA4hdY8hZJP,SISTAR,Dance Pop,7
6dHoQP2ONf0e9DMH94Obo7,Supreme Team,Hip-Hop,11
04cr7qH71klBu2x9H7c0Iw,Sanullim,Rock,18
7CedIKpt1GTubqlwD149d6,The Stray,Indie Rock,13
2pvCf5g7XBReiPIvcq7W18,SAAY,Hip-Hop,11
4xgRWQOK2y3pGRFtmWNjyw,Shin Seung Hun,Ballad,1
61HUG80Xma4rnXsqfZkzeM,S.E.S.,Ballad,1
4saSwzwWZffYhoS1aFgncp,Sweden Laundry,Indie,12
0YE7929Kw8hXmap9LKxUiC,Swervy,R&B,17
4Ly0KABsxlx4fNj63zJTrF,Seafret,Indie,12
5hb1plh7RDdl57ztwwzAzm,Sumsher,Indie,12
5BHFSMEjfLVx1JwRWjAOsE,SuperM,Dance Pop,7
4I13kBfOo5vI4LT8oNE0Fy,Sagong,R&B,17
4ErSSLqJ6lBxlgzBrkjubZ,Sogaksogak,Hip-Hop,11
5zkf2Na8DKKJmtWX5Xrx3m,SUHO,Ballad,1
22aCD8IrQZjcPgZw728QT6,YUQI,Ballad,1
6VxCmtR7S3yz4vnzsJqhSV,Sheppard,Indie,12
4GgBKgxhc649frZDHcXIEz,TWS,R&B,17
6S4fsREHT1NEjTb3lYD2pG,THORNAPPLE,Indie Rock,13
5Z71xE9prhpHrqL5thVMyK,tripleS,Dance Pop,7
3KonOYiLsU53m4yT7gNotP,TREASURE,Dance Pop,7
5HenzRvMtSrgtvU16XAoby,Zion.T,R&B,17
4CYjITN8Au3K5CWFeex7fU,Tabber,Indie,12
4g7R2X5sUsylJwYxnfwCJR,Tophyun,Hip-Hop,11
6SKusTjOAPsTZ6kareKQdm,TAEYONG,Ballad,1
2jLHrOkh1M5rLJgnrgfQf1,The Volunteers,Indie Rock,13
1MMbv4LTpwbh2APtXuwaZN,ZENE THE ZILLA,Hip-Hop,11
1z0Hi3myYw4x32xCq0H3aq,TAEIL,Ballad,1
0pnTDtr7r9ThLMVrEZ6byK,Tei,Ballad,1
7hKH0uNhhgWJCumCtKMYey,twlv,R&B,17
52Gsa9Zypqztm2DeNkQfCm,Seo Taiji and Boys,Rock,18
7sS12h1hMwOqXiB5vYdlu8,TOY,Indie Rock,13
3offPqpKAKmpQkIdWnjzkc,TEEN TOP,Dance Pop,7
